species,acoustic_index,circadian_r,circadian_p,station
Vessel,EPS_KURT,0.012332596950689154,0.9696564034932298,9M
Vessel,EPS_SKEW,-0.04334089376905867,0.8936074543282206,9M
Vessel,ACI,-0.8570661775941674,0.00036775519763061347,9M
Vessel,NDSI,0.08686550095227688,0.7883655853708862,9M
Vessel,rBA,0.08686550095400752,0.7883655853667544,9M
Vessel,AnthroEnergy,-0.24197392484143168,0.44862349954632597,9M
Vessel,BioEnergy,0.507656646236551,0.09201381975188008,9M
Vessel,BI,-0.49398507308366635,0.10261359480242914,9M
Vessel,ROU,-0.2433863154016368,0.44589697111302506,9M
Vessel,ADI,-0.016413537487232358,0.9596218158535965,9M
Vessel,AEI,0.1871099638981774,0.5603626450048625,9M
Vessel,LFC,0.28441024300462164,0.37028450419646897,9M
Vessel,MFC,0.6995939598779632,0.011325077599002649,9M
Vessel,HFC,0.6971453259192222,0.01174009041066226,9M
Vessel,ACTspFract,0.6664276984218329,0.01795620847785797,9M
Vessel,ACTspCount,0.6681623506917278,0.0175520022424941,9M
Vessel,ACTspMean,-0.7120862512960722,0.009374995343684368,9M
Vessel,EVNspFract,0.7495555853295445,0.005004750863289646,9M
Vessel,EVNspMean,0.7078256379148886,0.010009442245828051,9M
Vessel,EVNspCount,0.32003717661892284,0.31052513461185416,9M
Vessel,TFSD,0.0247870562271683,0.9390505467478107,9M
Vessel,H_Havrda,0.0955089394933667,0.7677938200631356,9M
Vessel,H_Renyi,0.16670888239269185,0.604567127911426,9M
Vessel,H_pairedShannon,0.17701599210658814,0.5820692787966314,9M
Vessel,H_gamma,0.13546953952787189,0.6746420006265224,9M
Vessel,H_GiniSimpson,0.16075842272911428,0.6177024146752148,9M
Vessel,RAOQ,0.14084400854102036,0.6623971406774612,9M
Vessel,AGI,-0.2958580468789651,0.350466582914366,9M
Vessel,nROI,0.8380574920282714,0.0006638780078126957,9M
Vessel,aROI,0.5864342194179863,0.0450538760288224,9M
